"","X_charge","Y_charge"
"u.80.9",8.48045956653853,6.13276655733999
"u.80.10",9.47576303267851,5.95723871141672
"u.81.1",2.67320777289569,3.8264656602405
"u.81.2",3.75029260816518,3.71647259977181
"u.81.3",4.82737744343467,3.60647953930311
"u.81.4",5.90446227870416,3.49648647883441
"u.81.5",6.98154711397365,3.38649341836572
"u.82.1",0.241861704271287,0.473815547302365
"u.82.2",0.495754097937606,1.591719003045
"u.82.3",0.749646491603926,2.70962245878763
"u.82.4",1.00353888527025,3.82752591453027
"u.82.5",1.25743127893656,4.9454293702729
"u.83.1",1.03350013727322,7.67391970613971
"u.83.2",1.62790370073968,6.78760387003422
"u.83.3",2.22230726420613,5.90128803392872
"u.83.4",2.81671082767259,5.01497219782323
"u.83.5",3.41111439113904,4.12865636171773
"u.83.6",4.0055179546055,3.24234052561223
"u.83.7",4.59992151807195,2.35602468950674
"u.83.8",5.19432508153841,1.46970885340124
"u.84.1",3.52399486349896,2.16558694839478
"u.84.2",4.56223983162393,1.93820539279841
"u.84.3",5.60048479974891,1.71082383720204
"u.84.4",6.63872976787388,1.48344228160568
"u.84.5",7.67697473599886,1.25606072600931
"u.84.6",8.71521970412383,1.02867917041294
"u.84.7",9.75346467224881,0.801297614816576
"u.85.1",1.22969806427136,5.39303449681029
"u.85.2",1.38278102036566,4.01900888769887
"u.85.3",1.53586397645995,2.64498327858746
"u.86.1",0.536795188672841,6.11978923901916
"u.86.2",1.53893800103106,6.54692144560007
"u.86.3",2.54108081338927,6.97405365218098
"u.86.4",3.54322362574749,7.40118585876189
"u.86.5",4.5453664381057,7.8283180653428
"u.86.6",5.54750925046392,8.25545027192372
"u.86.7",6.54965206282213,8.68258247850463
"u.87.1",1.94803311722353,4.90848759189248
"u.87.2",2.61410710595859,4.11960524080011
"u.87.3",3.28018109469364,3.33072288970773
"u.87.4",3.9462550834287,2.54184053861536
"u.87.5",4.61232907216375,1.75295818752299
"u.87.6",5.27840306089881,0.964075836430614
"u.87.7",5.94447704963386,0.175193485338241
"u.88.1",7.8768887440674,7.36640996066853
"u.88.2",7.92380716651678,6.74821592168882
"u.89.1",0.107603194192052,6.73596698325127
"u.89.2",1.09153131954372,7.20108972629532
"u.89.3",2.07545944489539,7.66621246933937
"u.89.4",3.05938757024705,8.13133521238342
"u.90.1",1.2836403818801,9.01504217181355
"u.90.2",1.82912607840262,8.12744221813045
"u.90.3",2.37461177492514,7.23984226444736
"u.90.4",2.92009747144766,6.35224231076427
"u.90.5",3.46558316797018,5.46464235708117
"u.90.6",4.0110688644927,4.57704240339808
"u.90.7",4.55655456101522,3.68944244971499
"u.90.8",5.10204025753774,2.8018424960319
"u.90.9",5.64752595406026,1.9142425423488
"u.90.10",6.19301165058278,1.02664258866571
"u.90.11",6.73849734710529,0.139042634982616
"u.91.1",3.64963729400188,1.70561301289126
"u.91.2",4.10248148216245,2.66997553408146
"u.91.3",4.55532567032302,3.63433805527166
"u.91.4",5.0081698584836,4.59870057646185
"u.91.5",5.46101404664417,5.56306309765205
"u.91.6",5.91385823480474,6.52742561884224
"u.91.7",6.36670242296532,7.49178814003244
"u.92.1",6.15913615329191,2.5685047195293
"u.92.2",7.53894547466189,2.31733339256607
"u.92.3",8.91875479603186,2.06616206560284
"u.93.1",5.6452819169499,9.77898115525022
"u.93.2",5.69484163241993,8.75163258884901
"u.93.3",5.74440134788996,7.72428402244779
"u.93.4",5.79396106336,6.69693545604658
"u.93.5",5.84352077883003,5.66958688964534
"u.93.6",5.89308049430006,4.64223832324413
"u.93.7",5.9426402097701,3.61488975684291
"u.93.8",5.99219992524013,2.5875411904417
"u.94.1",1.88444667030126,7.0086159161292
"u.94.2",2.22064968353758,6.03053045459092
"u.94.3",2.55685269677391,5.05244499305263
"u.94.4",2.89305571001023,4.07435953151435
"u.94.5",3.22925872324655,3.09627406997606
"u.94.6",3.56546173648288,2.11818860843778
"u.94.7",3.9016647497192,1.14010314689949
"u.95.1",5.32876362325624,9.95396385435015
"u.95.2",5.37824536751335,8.94685811906433
"u.95.3",5.42772711177046,7.93975238377849
"u.95.4",5.47720885602757,6.93264664849266
"u.96.1",3.10851049842313,8.36687666829675
"u.96.2",3.30967312756305,7.31178479657198
"u.96.3",3.51083575670297,6.25669292484721
"u.96.4",3.71199838584289,5.20160105312243
"u.96.5",3.91316101498281,4.14650918139766
"u.96.6",4.11432364412273,3.09141730967288
"u.96.7",4.31548627326265,2.03632543794811
"u.97.1",8.21320660877973,0.627284809015691
"u.97.2",8.42913594296468,1.64639328739473
"u.97.3",8.64506527714964,2.66550176577377
"u.97.4",8.86099461133459,3.6846102441528
"u.97.5",9.07692394551954,4.70371872253184
"u.97.6",9.29285327970449,5.72282720091087
"u.97.7",9.50878261388945,6.74193567928991
"u.97.8",9.7247119480744,7.76104415766895
"u.98.1",2.79281259980053,7.37646835623309
"u.98.2",3.8512251782231,7.99238027616714
"u.98.3",4.90963775664568,8.6082921961012
"u.98.4",5.96805033506826,9.22420411603525
"u.99.1",0.977460625581443,8.34411636227742
"u.99.2",2.01558545290027,8.5380802542204
"u.99.3",3.05371028021909,8.73204414616339
"u.99.4",4.09183510753792,8.92600803810637
"u.99.5",5.12995993485674,9.11997193004936
"u.99.6",6.16808476217557,9.31393582199235
"u.99.7",7.20620958949439,9.50789971393533
"u.99.8",8.24433441681322,9.70186360587832
"u.99.9",9.28245924413204,9.8958274978213
"u.100.1",3.50778048858047,3.952048397623
"u.100.2",4.63221632875502,4.2426253692247
"u.100.3",5.75665216892958,4.53320234082639
"u.100.4",6.88108800910413,4.82377931242809
"u.100.5",8.00552384927869,5.11435628402978
"u.101.1",4.28643607301638,1.80303739616647
"u.101.2",4.58648025889748,2.82550565299711
"u.101.3",4.88652444477858,3.84797390982775
"u.101.4",5.18656863065969,4.87044216665838
"u.101.5",5.48661281654079,5.89291042348902
"u.101.6",5.78665700242189,6.91537868031966
"u.101.7",6.086701188303,7.93784693715029
"u.101.8",6.3867453741841,8.96031519398093
"u.102.1",1.1826486652717,4.67451063916087
"u.102.2",1.706742788665,2.84661172190681
"u.103.1",6.40903318999335,3.08697561733425
"u.103.2",7.81279298709705,2.94940570951439
"u.103.3",9.21655278420076,2.81183580169454
"u.104.1",1.68263627681881,3.05678344564512
"u.104.2",2.83856025664136,2.90981485702408
"u.104.3",3.9944842364639,2.76284626840303
"u.104.4",5.15040821628645,2.61587767978199
"u.104.5",6.306332196109,2.46890909116094
"u.104.6",7.46225617593154,2.3219405025399
"u.104.7",8.61818015575409,2.17497191391885
"u.105.1",5.48291573300958,7.08168970886618
"u.105.2",6.42333273543045,7.49853089801036
"u.105.3",7.36374973785132,7.91537208715454
"u.105.4",8.30416674027219,8.33221327629872
"u.105.5",9.24458374269307,8.7490544654429
"u.106.1",1.94970976794139,0.715200915001333
"u.106.2",3.00008367747068,1.19360601110384
"u.106.3",4.05045758699998,1.67201110720634
"u.106.4",5.10083149652928,2.15041620330885
"u.106.5",6.15120540605858,2.62882129941136
"u.106.6",7.20157931558788,3.10722639551386
"u.107.1",2.40557342534885,8.94763050833717
"u.107.2",3.40622208453715,8.97844121186063
"u.107.3",4.40687074372545,9.00925191538408
"u.107.4",5.40751940291375,9.04006261890754
"u.107.5",6.40816806210205,9.070873322431
"u.107.6",7.40881672129035,9.10168402595446
"u.108.1",1.19613535236567,1.89578155754134
"u.108.2",2.37131116795354,2.23865221894812
"u.108.3",3.5464869835414,2.5815228803549
"u.108.4",4.72166279912926,2.92439354176167
"u.108.5",5.89683861471713,3.26726420316845
"u.109.1",1.95660347351804,3.48184204194695
"u.109.2",3.01874612341635,3.07162155222613
"u.109.3",4.08088877331465,2.66140106250532
"u.109.4",5.14303142321296,2.25118057278451
"u.109.5",6.20517407311127,1.84096008306369
"u.110.1",8.19734108168632,8.97014519898221
"u.110.2",8.8571119774133,7.84469101577997
"u.110.3",9.51688287314028,6.71923683257774
"u.111.1",6.03761398466304,6.10654392978176
"u.111.2",6.5583534212783,6.12266975687817
"u.112.1",2.15602212352678,5.01984249800444
"u.112.2",3.26628874870948,4.87752876671342
"u.112.3",4.37655537389219,4.73521503542239
"u.112.4",5.48682199907489,4.59290130413137
"u.112.5",6.59708862425759,4.45058757284035
"u.112.6",7.7073552494403,4.30827384154933
"u.112.7",8.817621874623,4.16596011025831
"u.113.1",2.72650540806353,8.96155738271773
"u.113.2",3.84570152576392,8.73356982173088
"u.113.3",4.96489764346431,8.50558226074403
"u.113.4",6.0840937611647,8.27759469975717
"u.113.5",7.20328987886508,8.04960713877032
"u.113.6",8.32248599656547,7.82161957778347
"u.113.7",9.44168211426586,7.59363201679662
"u.114.1",3.17222135839984,8.51798506453633
"u.114.2",3.75061532773543,7.64156379853375
"u.114.3",4.32900929707102,6.76514253253117
"u.114.4",4.90740326640662,5.88872126652859
"u.114.5",5.48579723574221,5.01230000052601
"u.115.1",0.250983773730695,5.04826802061871
"u.115.2",0.843792816624045,4.21767256176099
"u.115.3",1.4366018595174,3.38707710290328
"u.115.4",2.02941090241075,2.55648164404556
"u.115.5",2.6222199453041,1.72588618518785
"u.115.6",3.21502898819745,0.895290726330131
"u.116.1",0.896904442925006,5.12541407486424
"u.116.2",1.88725733198225,5.73675383580849
"u.116.3",2.8776102210395,6.34809359675273
"u.116.4",3.86796311009675,6.95943335769698
"u.116.5",4.858315999154,7.57077311864123
"u.116.6",5.84866888821125,8.18211287958547
"u.117.1",7.32861696276814,1.39715339522809
"u.117.2",8.51220482843928,1.0262347292155
"u.117.3",9.69579269411042,0.655316063202918
"u.118.1",4.11549906246364,0.0991445872932673
"u.118.2",4.8475855231906,0.90625921303096
"u.118.3",5.57967198391755,1.71337383876865
"u.118.4",6.31175844464451,2.52048846450634
"u.118.5",7.04384490537147,3.32760309024403
"u.118.6",7.77593136609842,4.13471771598173
"u.118.7",8.50801782682538,4.94183234171942
"u.119.1",1.55086752027273,7.23387357313186
"u.119.2",2.03023629229782,6.22857557410108
"u.119.3",2.50960506432291,5.2232775750703
"u.119.4",2.98897383634799,4.21797957603953
"u.119.5",3.46834260837308,3.21268157700875
"u.119.6",3.94771138039817,2.20738357797797
"u.119.7",4.42708015242325,1.20208557894719
"u.119.8",4.90644892444834,0.196787579916418
"u.120.1",0.826775899622589,1.88094197306782
"u.120.2",1.71637642973413,2.64936137634019
"u.120.3",2.60597695984567,3.41778077961256
"u.120.4",3.49557748995721,4.18620018288493
"u.121.1",4.91775814909488,0.89795058593154
"u.121.2",5.01355938458194,1.96184597094543
"u.121.3",5.10936062006901,3.02574135595933
"u.121.4",5.20516185555607,4.08963674097322
"u.121.5",5.30096309104313,5.15353212598711
"u.121.6",5.3967643265302,6.21742751100101
"u.121.7",5.49256556201726,7.2813228960149
"u.122.1",7.36936851171777,8.90286986948922
"u.122.2",7.66519085814555,7.94218717725016
"u.122.3",7.96101320457334,6.9815044850111
"u.122.4",8.25683555100113,6.02082179277204
"u.122.5",8.55265789742892,5.06013910053298
"u.122.6",8.84848024385671,4.09945640829392
"u.122.7",9.1443025902845,3.13877371605486
"u.123.1",5.11584989959374,3.92974614864215
"u.123.2",5.77299742493778,2.99035041127354
"u.124.1",1.09197048703209,6.56579027650878
"u.124.2",2.07436507480452,6.79909091966692
"u.124.3",3.05675966257695,7.03239156282507
"u.124.4",4.03915425034938,7.26569220598321
"u.124.5",5.02154883812182,7.49899284914136
"u.124.6",6.00394342589425,7.7322934922995
"u.124.7",6.98633801366668,7.96559413545765
"u.124.8",7.96873260143911,8.1988947786158
"u.124.9",8.95112718921155,8.43219542177394
"u.125.1",0.539821302518249,5.52953800885007
"u.125.2",1.5590699106854,5.09239632869139
"u.125.3",2.57831851885255,4.65525464853272
"u.125.4",3.5975671270197,4.21811296837404
"u.125.5",4.61681573518685,3.78097128821537
"u.125.6",5.636064343354,3.34382960805669
"u.125.7",6.65531295152115,2.90668792789802
"u.125.8",7.6745615596883,2.46954624773934
"u.126.1",4.65362742077559,3.76210004091263
"u.126.2",5.56395806061725,4.40319861595829
"u.126.3",6.4742887004589,5.04429719100396
"u.126.4",7.38461934030056,5.68539576604962
"u.127.1",9.38967547845095,6.58450145507231
"u.127.2",9.84430080512539,6.96148907532915
"u.128.1",3.26246567070484,1.38064454542473
"u.128.2",3.79039128165459,2.28859867755091
"u.128.3",4.31831689260434,3.19655280967709
"u.128.4",4.84624250355409,4.10450694180327
"u.128.5",5.37416811450385,5.01246107392944
"u.128.6",5.9020937254536,5.92041520605562
"u.128.7",6.43001933640335,6.8283693381818
"u.128.8",6.9579449473531,7.73632347030798
"u.128.9",7.48587055830285,8.64427760243416
"u.129.1",2.72132483310997,8.31167796626687
"u.129.2",3.31109114084393,7.43365980219096
"u.129.3",3.90085744857788,6.55564163811505
"u.129.4",4.49062375631183,5.67762347403914
"u.129.5",5.08039006404579,4.79960530996323
"u.129.6",5.67015637177974,3.92158714588732
"u.130.1",1.73247825587168,4.61211115820333
"u.130.2",2.84905810995648,4.71894150832668
"u.130.3",3.96563796404128,4.82577185845003
"u.130.4",5.08221781812608,4.93260220857337
"u.131.1",1.91398059716448,9.10022938856855
"u.131.2",2.19968487120544,7.85686199786142
"u.131.3",2.4853891452464,6.61349460715428
"u.131.4",2.77109341928735,5.37012721644714
"u.132.1",4.25585586810485,0.285074878484011
"u.132.2",4.68909435207024,1.20431733617027
"u.132.3",5.12233283603564,2.12355979385653
"u.132.4",5.55557132000104,3.04280225154279
"u.132.5",5.98880980396643,3.96204470922904
"u.132.6",6.42204828793183,4.8812871669153
"u.132.7",6.85528677189723,5.80052962460156
"u.132.8",7.28852525586262,6.71977208228782
"u.133.1",4.89272047998384,5.45964710880071
"u.133.2",5.64567777374759,4.52651222981513
"u.133.3",6.39863506751135,3.59337735082954
"u.133.4",7.15159236127511,2.66024247184396
"u.133.5",7.90454965503886,1.72710759285837
"u.133.6",8.65750694880262,0.79397271387279
"u.134.1",1.5622948971577,8.92714948393404
"u.134.2",2.27723878226243,8.02100764471106
"u.134.3",2.99218266736716,7.11486580548808
"u.134.4",3.70712655247189,6.2087239662651
"u.134.5",4.42207043757662,5.30258212704211
"u.135.1",7.00629068538547,6.35894141625613
"u.135.2",7.36233489781929,5.35420269317304
"u.135.3",7.71837911025311,4.34946397008995
"u.135.4",8.07442332268693,3.34472524700686
"u.135.5",8.43046753512075,2.33998652392377
"u.135.6",8.78651174755456,1.33524780084069
"u.135.7",9.14255595998839,0.330509077757597
"u.136.1",5.31409587245435,2.97854475677013
"u.136.2",5.88390289572999,3.97215099120513
"u.136.3",6.45370991900563,4.96575722564012
"u.136.4",7.02351694228128,5.95936346007511
"u.136.5",7.59332396555692,6.9529696945101
"u.136.6",8.16313098883256,7.94657592894509
"u.137.1",2.59410490514711,2.57262548664585
"u.137.2",3.60316916601732,2.75350385012903
"u.137.3",4.61223342688754,2.93438221361222
"u.137.4",5.62129768775776,3.11526057709541
"u.137.5",6.63036194862798,3.29613894057859
"u.137.6",7.6394262094982,3.47701730406178
"u.137.7",8.64849047036842,3.65789566754496
"u.137.8",9.65755473123863,3.83877403102815
"u.138.1",4.57379769999534,9.05653946334496
"u.138.2",5.06844778959122,8.07089840734584
"u.138.3",5.5630978791871,7.08525735134673
"u.138.4",6.05774796878298,6.09961629534761
"u.138.5",6.55239805837886,5.11397523934849
"u.138.6",7.04704814797474,4.12833418334938
"u.138.7",7.54169823757062,3.14269312735026
"u.138.8",8.0363483271665,2.15705207135114
"u.138.9",8.53099841676238,1.17141101535203
"u.138.10",9.02564850635827,0.185769959352911
"u.139.1",7.53825575346127,3.67976429406554
"u.139.2",7.74748092889786,4.83398736920208
"u.139.3",7.95670610433444,5.98821044433862
"u.139.4",8.16593127977103,7.14243351947516
"u.139.5",8.37515645520762,8.2966565946117
"u.139.6",8.5843816306442,9.45087966974825
"u.140.1",0.764310148078948,0.80448386259377
"u.140.2",0.977657742850069,1.79871732187975
"u.140.3",1.19100533762119,2.79295078116573
"u.140.4",1.40435293239231,3.7871842404517
"u.140.5",1.61770052716343,4.78141769973768
"u.140.6",1.83104812193455,5.77565115902366
"u.140.7",2.04439571670567,6.76988461830964
"u.140.8",2.25774331147679,7.76411807759562
"u.140.9",2.47109090624791,8.75835153688159
"u.140.10",2.68443850101903,9.75258499616757
"u.141.1",1.76227489719167,9.96813190635294
"u.141.2",2.541800533887,9.1711985943839
"u.141.3",3.32132617058232,8.37426528241485
"u.141.4",4.10085180727765,7.57733197044581
"u.141.5",4.88037744397298,6.78039865847677
"u.141.6",5.6599030806683,5.98346534650773
"u.142.1",1.83574031572789,3.70150839909911
"u.142.2",2.90565538685769,4.2166272609029
"u.142.3",3.97557045798749,4.73174612270668
"u.143.1",5.93802187824622,9.23965555382892
"u.143.2",6.20933658326976,8.21128570532892
"u.143.3",6.4806512882933,7.18291585682891
"u.143.4",6.75196599331684,6.15454600832891
"u.143.5",7.02328069834039,5.1261761598289
"u.143.6",7.29459540336393,4.0978063113289
"u.143.7",7.56591010838747,3.06943646282889
"u.143.8",7.83722481341101,2.04106661432888
"u.143.9",8.10853951843455,1.01269676582888
"u.144.1",0.587909198366106,1.45929987309501
"u.144.2",1.06545033020666,2.38587876665406
"u.144.3",1.54299146204721,3.31245766021311
"u.144.4",2.02053259388776,4.23903655377217
"u.144.5",2.49807372572832,5.16561544733122
"u.144.6",2.97561485756887,6.09219434089027
"u.144.7",3.45315598940942,7.01877323444933
"u.144.8",3.93069712124998,7.94535212800838
"u.144.9",4.40823825309053,8.87193102156743
"u.145.1",4.72689572023228,6.42089193919674
"u.145.2",5.86166707876449,6.70468028324346
"u.145.3",6.9964384372967,6.98846862729018
"u.145.4",8.13120979582891,7.2722569713369
"u.146.1",0.565776338335127,0.891684270463884
"u.146.2",0.658935845962593,1.95627698242398
"u.146.3",0.752095353590058,3.02086969438408
"u.146.4",0.845254861217524,4.08546240634418
"u.146.5",0.93841436884499,5.15005511830428
"u.146.6",1.03157387647246,6.21464783026438
"u.146.7",1.12473338409992,7.27924054222448
"u.146.8",1.21789289172739,8.34383325418457
"u.147.1",1.47590199252591,8.64372899988666
"u.147.2",2.47610522633685,8.101340404246
"u.147.3",3.47630846014779,7.55895180860534
"u.147.4",4.47651169395873,7.01656321296468
"u.147.5",5.47671492776966,6.47417461732402
"u.147.6",6.4769181615806,5.93178602168337
"u.147.7",7.47712139539154,5.38939742604271
"u.147.8",8.47732462920249,4.84700883040205
"u.148.1",6.30990625824779,4.11705410573632
"u.148.2",6.42573657911271,5.46012989012524
"u.148.3",6.54156689997762,6.80320567451417
"u.149.1",1.04700643802062,1.09908552607521
"u.149.2",1.77216034848243,1.91213895527956
"u.149.3",2.49731425894424,2.72519238448391
"u.149.4",3.22246816940606,3.53824581368826
"u.149.5",3.94762207986787,4.35129924289261
"u.149.6",4.67277599032968,5.16435267209696
"u.149.7",5.3979299007915,5.97740610130131
"u.150.1",3.11204673722386,0.399531859438866
"u.150.2",3.76269824337214,1.21694909331078
"u.150.3",4.41334974952042,2.0343663271827
"u.150.4",5.0640012556687,2.85178356105462
"u.150.5",5.71465276181698,3.66920079492653
"u.150.6",6.36530426796526,4.48661802879845
"u.150.7",7.01595577411354,5.30403526267037
"u.150.8",7.66660728026181,6.12145249654229
"u.150.9",8.31725878641009,6.9388697304142
"u.150.10",8.96791029255837,7.75628696428612
"u.151.1",1.26971462974325,9.68454942572862
"u.151.2",2.27553352946416,9.5193792344071
"u.151.3",3.28135242918506,9.35420904308558
"u.151.4",4.28717132890597,9.18903885176405
"u.151.5",5.29299022862688,9.02386866044253
"u.151.6",6.29880912834778,8.85869846912101
"u.151.7",7.30462802806869,8.69352827779949
"u.151.8",8.3104469277896,8.52835808647797
"u.151.9",9.31626582751051,8.36318789515644
"u.152.1",7.19221620587632,8.53138681268319
"u.152.2",7.29736230627168,7.38549093250185
"u.152.3",7.40250840666704,6.23959505232051
"u.152.4",7.5076545070624,5.09369917213917
"u.152.5",7.61280060745776,3.94780329195783
"u.153.1",3.62977531272918,1.04645234532654
"u.153.2",3.66958047496155,2.09117949629823
"u.153.3",3.70938563719392,3.13590664726992
"u.153.4",3.74919079942629,4.18063379824162
"u.154.1",2.15443844906986,0.759333735331893
"u.154.2",3.03706598293502,1.36290693626506
"u.154.3",3.91969351680018,1.96648013719823
"u.154.4",4.80232105066534,2.5700533381314
"u.154.5",5.6849485845305,3.17362653906457
"u.154.6",6.56757611839566,3.77719973999774
"u.154.7",7.45020365226083,4.38077294093091
"u.154.8",8.33283118612599,4.98434614186408
"u.154.9",9.21545871999115,5.58791934279725
"u.155.1",2.06119783688337,0.173863919917494
"u.155.2",2.82539342530072,0.956017472781241
"u.155.3",3.58958901371807,1.73817102564499
"u.155.4",4.35378460213542,2.52032457850873
"u.155.5",5.11798019055277,3.30247813137248
"u.155.6",5.88217577897012,4.08463168423623
"u.155.7",6.64637136738747,4.86678523709998
"u.156.1",4.44918412715197,3.85286565404385
"u.156.2",5.71891340892762,3.85112722714742
"u.156.3",6.98864269070327,3.84938880025099
"u.156.4",8.25837197247893,3.84765037335455
"u.157.1",1.67874286649749,8.01548054907471
"u.157.2",2.40324884973234,7.24930543161463
"u.157.3",3.12775483296718,6.48313031415455
"u.157.4",3.85226081620203,5.71695519669447
"u.157.5",4.57676679943688,4.95078007923439
"u.157.6",5.30127278267173,4.18460496177431
"u.157.7",6.02577876590658,3.41842984431423
"u.157.8",6.75028474914143,2.65225472685415
"u.157.9",7.47479073237628,1.88607960939407
"u.158.1",5.89262202847749,5.08603972848505
"u.158.2",6.88935656333342,5.8326001628302
"u.158.3",7.88609109818935,6.57916059717536
"u.158.4",8.88282563304529,7.32572103152052
"u.159.1",0.395114519633353,7.74537110701203
"u.159.2",1.44488190067932,7.49838611856103
"u.159.3",2.49464928172529,7.25140113011003
"u.159.4",3.54441666277125,7.00441614165902
"u.159.5",4.59418404381722,6.75743115320802
"u.159.6",5.64395142486319,6.51044616475701
"u.160.1",3.97550877183676,5.65172559348866
"u.160.2",4.47077354493861,6.88813417373846
"u.160.3",4.96603831804047,8.12454275398826
"u.160.4",5.46130309114233,9.36095133423805
"u.161.1",4.64810840785503,1.00834536831826
"u.161.2",5.61282850181063,0.691858450106035
"u.161.3",6.57754859576623,0.37537153189381
"u.161.4",7.54226868972182,0.0588846136815846
"u.162.1",2.89420441258699,2.06054463749751
"u.162.2",3.90704844845459,2.37481394472222
"u.162.3",4.91989248432219,2.68908325194692
"u.162.4",5.93273652018979,3.00335255917162
"u.163.1",4.59950469667092,1.79771450348198
"u.163.2",4.79715786136997,2.77980404207483
"u.163.3",4.99481102606903,3.76189358066768
"u.163.4",5.19246419076808,4.74398311926052
"u.163.5",5.39011735546713,5.72607265785336
"u.163.6",5.58777052016618,6.70816219644621
"u.163.7",5.78542368486524,7.69025173503906
"u.164.1",4.37715994426981,2.46973548084497
"u.164.2",4.37999532325193,0.796537846326828
"u.165.1",4.38697363482788,7.00758900726214
"u.165.2",4.96117359803369,6.05049349522839
"u.165.3",5.53537356123949,5.09339798319464
"u.165.4",6.1095735244453,4.13630247116089
"u.165.5",6.6837734876511,3.17920695912714
"u.165.6",7.2579734508569,2.22211144709339
"u.165.7",7.83217341406271,1.26501593505964
"u.166.1",3.03307993803173,2.07462301244959
"u.166.2",4.064049994573,2.40962615981698
"u.166.3",5.09502005111426,2.74462930718437
"u.166.4",6.12599010765553,3.07963245455176
"u.166.5",7.15696016419679,3.41463560191914
"u.166.6",8.18793022073805,3.74963874928653
"u.167.1",0.803784609306604,2.82377341063693
"u.167.2",1.76962746540084,4.08756610238925
"u.168.1",0.886651447508484,6.40240388689563
"u.168.2",1.76646344230643,5.76659470197878
"u.168.3",2.64627543710438,5.13078551706193
"u.168.4",3.52608743190233,4.49497633214508
"u.168.5",4.40589942670028,3.85916714722823
"u.168.6",5.28571142149823,3.22335796231138
"u.168.7",6.16552341629618,2.58754877739453
"u.168.8",7.04533541109413,1.95173959247768
"u.169.1",1.23796476982534,7.7841349854134
"u.169.2",1.70657046022825,6.41586599638686
"u.169.3",2.17517615063116,5.04759700736031
"u.170.1",4.46471020812169,7.4743127846159
"u.170.2",5.21429577493109,6.78426391794346
"u.170.3",5.96388134174049,6.09421505127102
"u.170.4",6.71346690854989,5.40416618459858
"u.170.5",7.46305247535929,4.71411731792614
"u.171.1",0.391363480594009,1.34967126883566
"u.171.2",1.15332072678333,1.99954881798476
"u.171.3",1.91527797297264,2.64942636713386
"u.171.4",2.67723521916196,3.29930391628295
"u.171.5",3.43919246535127,3.94918146543205
"u.171.6",4.20114971154059,4.59905901458114
"u.171.7",4.96310695772991,5.24893656373024
"u.171.8",5.72506420391922,5.89881411287934
"u.171.9",6.48702145010854,6.54869166202843
"u.171.10",7.24897869629785,7.19856921117753
"u.171.11",8.01093594248717,7.84844676032662
"u.171.12",8.77289318867649,8.49832430947572
"u.171.13",9.5348504348658,9.14820185862482
"u.172.1",3.69865852408111,6.68483060551807
"u.172.2",4.40664973653232,7.6332277416562
"u.172.3",5.11464094898353,8.58162487779434
"u.172.4",5.82263216143474,9.53002201393247
"u.173.1",5.99284222815186,7.40978989982978
"u.173.2",7.09572153398767,8.30912476987578
"u.173.3",8.19860083982348,9.20845963992178
"u.174.1",2.11979117942974,8.50988461170346
"u.174.2",3.26908394306277,8.40307716125002
"u.174.3",4.4183767066958,8.29626971079657
"u.174.4",5.56766947032884,8.18946226034313
"u.174.5",6.71696223396187,8.08265480988969
"u.174.6",7.8662549975949,7.97584735943625
"u.174.7",9.01554776122794,7.86903990898281
"u.175.1",2.10536267841235,5.47549061244354
"u.175.2",3.12226278416347,4.83301637636032
"u.175.3",4.13916288991459,4.1905421402771
"u.175.4",5.15606299566571,3.54806790419389
"u.175.5",6.17296310141683,2.90559366811067
"u.176.1",3.7181728426367,2.62016297550872
"u.176.2",4.49936645105481,1.96391324667881
"u.176.3",5.28056005947292,1.3076635178489
"u.176.4",6.06175366789103,0.651413789018989
"u.177.1",7.9708294570446,1.58906848635525
"u.177.2",8.81632023723796,1.80160274729133
"u.178.1",6.73144463682547,3.40673533035442
"u.178.2",7.16621089586988,4.38204367319122
"u.178.3",7.60097715491429,5.35735201602802
"u.178.4",8.0357434139587,6.33266035886481
"u.178.5",8.47050967300311,7.30796870170161
"u.178.6",8.90527593204752,8.28327704453841
"u.179.1",4.82991097029299,4.49258177774027
"u.179.2",5.29280770686455,3.28869309392758
"u.179.3",5.75570444343612,2.08480441011488
"u.180.1",0.39696934632957,2.77862545102835
"u.180.2",1.40773924347013,2.58768501318991
"u.180.3",2.41850914061069,2.39674457535148
"u.180.4",3.42927903775126,2.20580413751304
"u.180.5",4.44004893489182,2.01486369967461
"u.180.6",5.45081883203238,1.82392326183617
"u.181.1",3.38571802712977,2.96436358476058
"u.181.2",4.04947128080364,3.81061679051657
"u.181.3",4.71322453447751,4.65686999627256
"u.181.4",5.37697778815138,5.50312320202855
"u.181.5",6.04073104182524,6.34937640778454
"u.181.6",6.70448429549911,7.19562961354053
"u.181.7",7.36823754917298,8.04188281929653
"u.181.8",8.03199080284685,8.88813602505252
"u.182.1",7.13839256204665,8.92176375025883
"u.182.2",8.13011699472554,7.80572549323551
"u.182.3",9.12184142740443,6.68968723621219
"u.183.1",5.79463378759101,0.90198012534529
"u.183.2",7.34432018129155,1.13652121508494
"u.184.1",4.9988325801678,5.93594179255888
"u.184.2",5.81982509077837,5.1565847666158
"u.184.3",6.64081760138894,4.37722774067273
"u.184.4",7.46181011199951,3.59787071472965
"u.184.5",8.28280262261008,2.81851368878658
"u.184.6",9.10379513322065,2.0391566628435
"u.184.7",9.92478764383122,1.25979963690042
"u.185.1",3.5322773293592,1.05211181333289
"u.185.2",3.57390681553322,2.06470562921216
"u.185.3",3.61553630170723,3.07729944509144
