"","X_charge","Y_charge"
"u.93.1",7.34528539702296,6.29531391430646
"u.93.2",7.74442257126793,5.23021499859169
"u.93.3",8.1435597455129,4.16511608287692
"u.94.1",3.44730383716524,5.84680268540978
"u.94.2",4.12023518467322,6.61520459735766
"u.94.3",4.7931665321812,7.38360650930554
"u.94.4",5.46609787968919,8.15200842125341
"u.94.5",6.13902922719717,8.92041033320129
"u.94.6",6.81196057470515,9.68881224514917
"u.95.1",6.79590756306425,0.851855163928121
"u.95.2",7.14028460232334,1.8126434346454
"u.95.3",7.48466164158243,2.77343170536268
"u.95.4",7.82903868084153,3.73421997607996
"u.95.5",8.17341572010062,4.69500824679724
"u.95.6",8.51779275935971,5.65579651751452
"u.95.7",8.8621697986188,6.6165847882318
"u.95.8",9.2065468378779,7.57737305894908
"u.95.9",9.55092387713699,8.53816132966636
"u.95.10",9.89530091639608,9.49894960038364
"u.96.1",2.86069978959858,9.1334242769517
"u.96.2",2.906897526312,8.05435976595617
"u.96.3",2.95309526302541,6.97529525496066
"u.96.4",2.99929299973883,5.89623074396513
"u.96.5",3.04549073645224,4.81716623296961
"u.96.6",3.09168847316566,3.73810172197409
"u.96.7",3.13788620987907,2.65903721097857
"u.97.1",1.13132345722988,0.186623269692063
"u.97.2",1.87936921603978,1.0475063471434
"u.97.3",2.62741497484967,1.90838942459474
"u.97.4",3.37546073365957,2.76927250204608
"u.98.1",4.92948389844969,2.96599335968494
"u.98.2",5.53954049645524,3.79666908477832
"u.98.3",6.14959709446079,4.6273448098717
"u.98.4",6.75965369246634,5.45802053496508
"u.98.5",7.36971029047189,6.28869626005845
"u.98.6",7.97976688847744,7.11937198515183
"u.98.7",8.58982348648299,7.95004771024521
"u.98.8",9.19988008448854,8.78072343533859
"u.99.1",0.711594258900732,5.86451598675922
"u.99.2",1.64769586687908,6.35172308282927
"u.99.3",2.58379747485742,6.83893017889932
"u.99.4",3.51989908283576,7.32613727496937
"u.99.5",4.45600069081411,7.81334437103942
"u.99.6",5.39210229879245,8.30055146710947
"u.100.1",2.11099128238857,0.695148925296962
"u.100.2",2.5292459919001,1.62307042948669
"u.100.3",2.94750070141163,2.55099193367641
"u.100.4",3.36575541092316,3.47891343786614
"u.100.5",3.78401012043469,4.40683494205587
"u.100.6",4.20226482994622,5.33475644624559
"u.100.7",4.62051953945775,6.26267795043532
"u.100.8",5.03877424896928,7.19059945462504
"u.100.9",5.45702895848081,8.11852095881477
